created_at,full_text,cleaned_text,tokenized_text,stemmed_text,sentiment
Tue Jul 29 03:45:52 +0000 2025,Ini juga aku pake seharian ga cakey walaupun finishnya satin yang bikin lembap wajah. Skin tint ini cocok buat all skin type sekalipun oily. Ini ga bikin kilang minyak! Terimakasih sudah baca sampai akhir yaaa ️,ini juga aku pake seharian ga cakey walaupun finishnya satin yang bikin lembap wajah skin tint ini cocok buat all skin type sekalipun oily ini ga bikin kilang minyak terimakasih sudah baca sampai akhir yaaa,"['aku', 'pakai', 'seharian', 'cakey', 'walaupun', 'finishnya', 'satin', 'bikin', 'lembap', 'wajah', 'skin', 'tint', 'cocok', 'buat', 'all', 'skin', 'type', 'sekalipun', 'oily', 'bikin', 'kilang', 'minyak', 'terima', 'kasih', 'baca', 'akhir']","['aku', 'pakai', 'hari', 'cakey', 'walaupun', 'finishnya', 'satin', 'bikin', 'lembap', 'wajah', 'skin', 'tint', 'cocok', 'buat', 'all', 'skin', 'type', 'sekalipun', 'oily', 'bikin', 'kilang', 'minyak', 'terima', 'kasih', 'baca', 'akhir']",positive
Mon Jul 28 10:44:59 +0000 2025,Pemerintah siap membangun kilang minyak terbesar di Indonesia dengan kapasitas 500 ribu barel per hari . . Dia Bukan Ibu senen Sinergi RAIH KEMAKMURAN Undip #WEURO2025 https://t.co/SMxEDw9Axd,pemerintah siap membangun kilang minyak terbesar di indonesia dengan kapasitas ribu barel per hari dia bukan ibu senen sinergi raih kemakmuran undip,"['pemerintah', 'siap', 'membangun', 'kilang', 'minyak', 'terbesar', 'indonesia', 'kapasitas', 'ribu', 'barel', 'per', 'hari', 'bukan', 'ibu', 'senen', 'sinergi', 'raih', 'kemakmuran', 'undip']","['perintah', 'siap', 'bangun', 'kilang', 'minyak', 'besar', 'indonesia', 'kapasitas', 'ribu', 'barel', 'per', 'hari', 'bukan', 'ibu', 'senen', 'sinergi', 'raih', 'makmur', 'undip']",positive
Mon Jul 28 06:14:01 +0000 2025,@amoebameleleh Pas masih dibleach sampe ke akar sih kaya orang normal beb ga kilang minyak. Ini rambut aslinya udah tumbuh sampe pipi jadi balik settingan awal deh kulit kepalanya ,pas masih dibleach sampe ke akar sih kaya orang normal beb ga kilang minyak ini rambut aslinya udah tumbuh sampe pipi jadi balik settingan awal deh kulit kepalanya,"['pas', 'dibleach', 'akar', 'sih', 'kaya', 'orang', 'normal', 'baby', 'kilang', 'minyak', 'rambut', 'aslinya', 'udah', 'tumbuh', 'pipi', 'jadi', 'balik', 'settingan', 'awal', 'deh', 'kulit', 'kepalanya']","['pas', 'dibleach', 'akar', 'sih', 'kaya', 'orang', 'normal', 'baby', 'kilang', 'minyak', 'rambut', 'asli', 'udah', 'tumbuh', 'pipi', 'jadi', 'balik', 'settingan', 'awal', 'deh', 'kulit', 'kepala']",positive
Mon Jul 28 05:28:03 +0000 2025,@poursyarmilla tp kalo jadi kerja di kilang minyak UAE dia malah akan bayar pajak dan menjadi penyumbang devisa btw aku submit cerita baru yg belum pernah di publish ,tp kalo jadi kerja di kilang minyak uae dia malah akan bayar pajak dan menjadi penyumbang devisa btw aku submit cerita baru yg belum pernah di publish,"['kalau', 'jadi', 'kerja', 'kilang', 'minyak', 'uae', 'malah', 'bayar', 'pajak', 'menjadi', 'penyumbang', 'devisa', 'ngomong-ngomong', 'aku', 'submit', 'cerita', 'baru', 'pernah', 'publish']","['kalau', 'jadi', 'kerja', 'kilang', 'minyak', 'uae', 'malah', 'bayar', 'pajak', 'jadi', 'sumbang', 'devisa', 'ngomong-ngomong', 'aku', 'submit', 'cerita', 'baru', 'pernah', 'publish']",negative
Mon Jul 28 04:02:35 +0000 2025,@ardisatriawan woyyy wkwkw pengen pulang ajalah. baru kali ini kangen imy karena dia punya kilang minyak yang jadi salah satu terbesar se indo,woyyy wkwkw pengen pulang ajalah baru kali ini kangen imy karena dia punya kilang minyak yang jadi salah satu terbesar se indo,"['woyyy', 'wkwkkwkw', 'pulang', 'saja-lah', 'baru', 'kali', 'kangen', 'imy', 'punya', 'kilang', 'minyak', 'jadi', 'salah', 'satu', 'terbesar', 'se', 'indonesia']","['woyyy', 'wkwkkwkw', 'pulang', 'saja', 'baru', 'kali', 'kangen', 'imy', 'punya', 'kilang', 'minyak', 'jadi', 'salah', 'satu', 'besar', 'se', 'indonesia']",positive
Mon Jul 28 02:51:59 +0000 2025,@sjrikrting berasa langsung dari kilang minyak sih ini yan,berasa langsung dari kilang minyak sih ini yan,"['berasa', 'langsung', 'kilang', 'minyak', 'sih', 'yan']","['asa', 'langsung', 'kilang', 'minyak', 'sih', 'yan']",positive
Mon Jul 28 01:53:53 +0000 2025,selama ini baking tiap makeup iseng aja karena ngerasa bikin makeup tahan lama sekalinya ke kantor ga baking dulu damn muka kayak kilang minyak ,selama ini baking tiap makeup iseng aja karena ngerasa bikin makeup tahan lama sekalinya ke kantor ga baking dulu damn muka kayak kilang minyak,"['selama', 'baking', 'tiap', 'make', 'up', 'iseng', 'merasa', 'bikin', 'make', 'up', 'tahan', 'lama', 'sekalinya', 'kantor', 'baking', 'dulu', 'damn', 'muka', 'kayak', 'kilang', 'minyak']","['lama', 'baking', 'tiap', 'make', 'up', 'iseng', 'rasa', 'bikin', 'make', 'up', 'tahan', 'lama', 'sekali', 'kantor', 'baking', 'dulu', 'damn', 'muka', 'kayak', 'kilang', 'minyak']",negative
Mon Jul 28 01:52:31 +0000 2025,Asosiasi Perusahaan Minyak dan Gas Nasional (Aspermigas) menilai rencana pemerintah mengkaji pembangunan kilang 1 juta barel di 18 lokasi mayoritas di luar Jawa berisiko membengkakkan ongkos logistik karena jauh dari pusat konsumsi BBM.,asosiasi perusahaan minyak dan gas nasional aspermigas menilai rencana pemerintah mengkaji pembangunan kilang juta barel di lokasi mayoritas di luar jawa berisiko membengkakkan ongkos logistik karena jauh dari pusat konsumsi bbm,"['asosiasi', 'perusahaan', 'minyak', 'gas', 'nasional', 'aspermigas', 'menilai', 'rencana', 'pemerintah', 'mengkaji', 'pembangunan', 'kilang', 'juta', 'barel', 'lokasi', 'mayoritas', 'luar', 'jawa', 'berisiko', 'membengkakkan', 'ongkos', 'logistik', 'jauh', 'pusat', 'konsumsi', 'bbm']","['asosiasi', 'usaha', 'minyak', 'gas', 'nasional', 'aspermigas', 'nilai', 'rencana', 'perintah', 'kaji', 'bangun', 'kilang', 'juta', 'barel', 'lokasi', 'mayoritas', 'luar', 'jawa', 'risiko', 'bengkak', 'ongkos', 'logistik', 'jauh', 'pusat', 'konsumsi', 'bbm']",positive
Sun Jul 27 21:52:07 +0000 2025,@Recon_surv @Middle_Eastern0 Good Job Houti yaman Hancurkan kilang- kilang minyak biar raja Wahabi Saudi bangkrut dan tidak bisa menopang Amerika dan zionis.,good job houti yaman hancurkan kilang kilang minyak biar raja wahabi saudi bangkrut dan tidak bisa menopang amerika dan zionis,"['good', 'job', 'houti', 'yaman', 'hancurkan', 'kilang', 'kilang', 'minyak', 'biar', 'raja', 'wahabi', 'saudi', 'bangkrut', 'menopang', 'amerika', 'zionis']","['good', 'job', 'houti', 'yaman', 'hancur', 'kilang', 'kilang', 'minyak', 'biar', 'raja', 'wahabi', 'saudi', 'bangkrut', 'topang', 'amerika', 'zionis']",negative
Sun Jul 27 20:31:14 +0000 2025,@MARQUEZ__93 @SBYudhoyono Apa pandangan Bpk atas hasil negosiasi RI dg USA ttg tarif impor yg turun dr 32%jd 19% tp 1.Tarif impor USA jd 0% 2.RI hrs beli 50 pswt Boeing 3.USA punya akses ke semua smber dy alam RI https://t.co/1bgkH2ptz9 rkyt RI ditransfer ke USA 5.RI hrs bikin 17 kilang minyak di USA,apa pandangan bpk atas hasil negosiasi ri dg usa ttg tarif impor yg turun dr jd tp tarif impor usa jd ri hrs beli pswt boeing usa punya akses ke semua smber dy alam ri rkyt ri ditransfer ke usa ri hrs bikin kilang minyak di usa,"['apa', 'pandangan', 'bapak', 'atas', 'hasil', 'negosiasi', 'ri', 'usah', 'tarif', 'impor', 'turun', 'jadi', 'tarif', 'impor', 'usah', 'jadi', 'ri', 'beli', 'pswt', 'boeing', 'usah', 'punya', 'akses', 'semua', 'smber', 'alam', 'ri', 'rkyt', 'ri', 'ditransfer', 'usah', 'ri', 'bikin', 'kilang', 'minyak', 'usah']","['apa', 'pandang', 'bapak', 'atas', 'hasil', 'negosiasi', 'ri', 'usah', 'tarif', 'impor', 'turun', 'jadi', 'tarif', 'impor', 'usah', 'jadi', 'ri', 'beli', 'pswt', 'boeing', 'usah', 'punya', 'akses', 'semua', 'smber', 'alam', 'ri', 'rkyt', 'ri', 'transfer', 'usah', 'ri', 'bikin', 'kilang', 'minyak', 'usah']",negative
Sun Jul 27 15:37:25 +0000 2025,@MisranKhal36432 @SinarOnline Singapore siap boleh jual minyak kpd Indonesia kenapa sebab drg ada kilang penapisan minyak yg besar...drg beli minyak murah proses jual semula dgn harga pasaran. Harga minyak di Malaysia murah sbb kerajaan pump billions of subsidi...,singapore siap boleh jual minyak kpd indonesia kenapa sebab drg ada kilang penapisan minyak yg besardrg beli minyak murah proses jual semula dgn harga pasaran harga minyak di malaysia murah sbb kerajaan pump billions of subsidi,"['singapore', 'siap', 'jual', 'minyak', 'kpd', 'indonesia', 'drg', 'kilang', 'penapisan', 'minyak', 'besardrg', 'beli', 'minyak', 'murah', 'proses', 'jual', 'semula', 'harga', 'pasaran', 'harga', 'minyak', 'malaysia', 'murah', 'sbb', 'kerajaan', 'pump', 'billions', 'of', 'subsidi']","['singapore', 'siap', 'jual', 'minyak', 'kpd', 'indonesia', 'drg', 'kilang', 'tapis', 'minyak', 'besardrg', 'beli', 'minyak', 'murah', 'proses', 'jual', 'mula', 'harga', 'pasar', 'harga', 'minyak', 'malaysia', 'murah', 'sbb', 'raja', 'pump', 'billions', 'of', 'subsidi']",positive
Sun Jul 27 13:45:14 +0000 2025,@Minnie_imut Pertamina sendiri tetap akan rawan walaupun diisi orangnya pak @prabowo lha laporan untung 49T itu dari mana? Kerugian Kilang minyak itu luar biasa Kecuali pak prabowo bikin jabatan khusus yang bertugas mengawasi Pertamina dan laporannya ke menteri BUMN dan Presiden..,pertamina sendiri tetap akan rawan walaupun diisi orangnya pak lha laporan untung t itu dari mana kerugian kilang minyak itu luar biasa kecuali pak prabowo bikin jabatan khusus yang bertugas mengawasi pertamina dan laporannya ke menteri bumn dan presiden,"['pertamina', 'sendiri', 'tetap', 'rawan', 'walaupun', 'diisi', 'orangnya', 'pak', 'lha', 'laporan', 'untung', 't', 'mana', 'kerugian', 'kilang', 'minyak', 'luar', 'biasa', 'pak', 'prabowo', 'bikin', 'jabatan', 'khusus', 'bertugas', 'mengawasi', 'pertamina', 'laporannya', 'menteri', 'bumn', 'presiden']","['pertamina', 'sendiri', 'tetap', 'rawan', 'walaupun', 'isi', 'orang', 'pak', 'lha', 'lapor', 'untung', 't', 'mana', 'rugi', 'kilang', 'minyak', 'luar', 'biasa', 'pak', 'prabowo', 'bikin', 'jabat', 'khusus', 'tugas', 'awas', 'pertamina', 'lapor', 'menteri', 'bumn', 'presiden']",positive
Sun Jul 27 12:31:30 +0000 2025,@LatteKafuu @idnewcastle_ Angkut isak + rodry lah FSG nemu kilang minyak,angkut isak rodry lah fsg nemu kilang minyak,"['angkut', 'isak', 'rodry', 'lah', 'fsg', 'menemukan', 'kilang', 'minyak']","['angkut', 'isak', 'rodry', 'lah', 'fsg', 'temu', 'kilang', 'minyak']",negative
Sun Jul 27 11:28:42 +0000 2025,Dia ni jadi mandur kilang minyak masak subsidi boleh lah ..senang dia pakat dgn anak dia. Walaun nak angkat dia jd PM https://t.co/PxpCDYFFHG,dia ni jadi mandur kilang minyak masak subsidi boleh lah senang dia pakat dgn anak dia walaun nak angkat dia jd pm,"['jadi', 'mandur', 'kilang', 'minyak', 'masak', 'subsidi', 'lah', 'senang', 'pakat', 'anak', 'walaun', 'nak', 'angkat', 'jadi', 'pm']","['jadi', 'mandur', 'kilang', 'minyak', 'masak', 'subsidi', 'lah', 'senang', 'pakat', 'anak', 'walaun', 'nak', 'angkat', 'jadi', 'pm']",positive
Sun Jul 27 11:21:44 +0000 2025,@04_zainal ya udah tegasin pak @prabowo . bangun kilang minyak di Indonesia ga perlu lagi numpang ke Singapore malu sama negara kabupaten. ayolah pak jangan omon² saja,ya udah tegasin pak bangun kilang minyak di indonesia ga perlu lagi numpang ke singapore malu sama negara kabupaten ayolah pak jangan omon saja,"['udah', 'tegasin', 'pak', 'bangun', 'kilang', 'minyak', 'indonesia', 'perlu', 'numpang', 'singapore', 'malu', 'sama', 'negara', 'kabupaten', 'ayolah', 'pak', 'jangan', 'omon']","['udah', 'tegasin', 'pak', 'bangun', 'kilang', 'minyak', 'indonesia', 'perlu', 'numpang', 'singapore', 'malu', 'sama', 'negara', 'kabupaten', 'ayo', 'pak', 'jangan', 'omon']",positive
Sun Jul 27 09:46:41 +0000 2025,Ada sih dia pernah dapet tawaran yang lebih gila. Disuruh ke kilang minyak Suriah 🇸🇾,ada sih dia pernah dapet tawaran yang lebih gila disuruh ke kilang minyak suriah,"['sih', 'pernah', 'dapet', 'tawaran', 'lebih', 'gila', 'disuruh', 'kilang', 'minyak', 'suriah']","['sih', 'pernah', 'dapet', 'tawar', 'lebih', 'gila', 'suruh', 'kilang', 'minyak', 'suriah']",negative
Sun Jul 27 08:20:03 +0000 2025,@geloraco Bangun kampus taraf Int? Bangun 17 kilang minyak d Amrik 130 T Bayar hutang Whossh 117 T Beli 75 unt boeing 777 400T Hilirisasi 618 T Bangun Rumah 130 T Tambak 28 T Kira² progr yg menyentuh langsung ke rakyat yg mana?,bangun kampus taraf int bangun kilang minyak d amrik t bayar hutang whossh t beli unt boeing t hilirisasi t bangun rumah t tambak t kira progr yg menyentuh langsung ke rakyat yg mana,"['bangun', 'kampus', 'taraf', 'int', 'bangun', 'kilang', 'minyak', 'd', 'amrik', 't', 'bayar', 'hutang', 'whossh', 't', 'beli', 'unt', 'boeing', 't', 'hilirisasi', 't', 'bangun', 'rumah', 't', 'tambak', 't', 'kira', 'progr', 'menyentuh', 'langsung', 'rakyat', 'mana']","['bangun', 'kampus', 'taraf', 'int', 'bangun', 'kilang', 'minyak', 'd', 'amrik', 't', 'bayar', 'hutang', 'whossh', 't', 'beli', 'unt', 'boeing', 't', 'hilir', 't', 'bangun', 'rumah', 't', 'tambak', 't', 'kira', 'progr', 'sentuh', 'langsung', 'rakyat', 'mana']",positive
Sun Jul 27 07:55:48 +0000 2025, Israel Hancur ▶️ kilang minyak Bazan (Haifa) ️Rezim Zionis dengan segala kegaduhan dan klaimnya hampir hancur lebur di bawah hantaman Republik Islam. #Iran #Khamenei https://t.co/U796ozDrhM,israel hancur kilang minyak bazan haifa rezim zionis dengan segala kegaduhan dan klaimnya hampir hancur lebur di bawah hantaman republik islam,"['israel', 'hancur', 'kilang', 'minyak', 'bazan', 'haifa', 'rezim', 'zionis', 'segala', 'kegaduhan', 'klaimnya', 'hampir', 'hancur', 'lebur', 'bawah', 'hantaman', 'republik', 'islam']","['israel', 'hancur', 'kilang', 'minyak', 'bazan', 'haifa', 'rezim', 'zionis', 'segala', 'gaduh', 'klaim', 'hampir', 'hancur', 'lebur', 'bawah', 'hantam', 'republik', 'islam']",negative
Sun Jul 27 04:41:39 +0000 2025, Kabar besar! Danantara bakal bangun 17 kilang minyak modular di AS senilai Rp130 T! Kerja sama dengan KBR Inc. ini jadi bagian kesepakatan tarif impor AS-Indonesia yang turun dari 32% ke 19%. #Danantara #KilangMinyak,kabar besar danantara bakal bangun kilang minyak modular di as senilai rp t kerja sama dengan kbr inc ini jadi bagian kesepakatan tarif impor asindonesia yang turun dari ke,"['kabar', 'besar', 'danantara', 'bakal', 'bangun', 'kilang', 'minyak', 'modular', 'as', 'senilai', 'rp', 't', 'kerja', 'sama', 'kbr', 'inc', 'jadi', 'bagian', 'kesepakatan', 'tarif', 'impor', 'asindonesia', 'turun']","['kabar', 'besar', 'danantara', 'bakal', 'bangun', 'kilang', 'minyak', 'modular', 'as', 'nila', 'rp', 't', 'kerja', 'sama', 'kbr', 'inc', 'jadi', 'bagi', 'sepakat', 'tarif', 'impor', 'asindonesia', 'turun']",positive
Sat Jul 26 14:45:21 +0000 2025,@SanuBari_ @ARSIPAJA Salahnya dimana? Wajarlah namanya pengusaha. Turunan oldmoney. Kakeknya pendiri BNI bapaknya begawan ekonom dikasih kilang minyak pula oleh Raja Yordan. Dia udah puluhan tahun jd pengusaha. Banyak koq pengusaha yg asetnya trilyunan. Kalo punya usaha pastilah tanahnya luas.,salahnya dimana wajarlah namanya pengusaha turunan oldmoney kakeknya pendiri bni bapaknya begawan ekonom dikasih kilang minyak pula oleh raja yordan dia udah puluhan tahun jd pengusaha banyak koq pengusaha yg asetnya trilyunan kalo punya usaha pastilah tanahnya luas,"['salahnya', 'wajarlah', 'namanya', 'pengusaha', 'turunan', 'oldmoney', 'kakeknya', 'pendiri', 'bni', 'bapaknya', 'begawan', 'ekonom', 'dikasih', 'kilang', 'minyak', 'raja', 'yordan', 'udah', 'puluhan', 'tahun', 'jadi', 'pengusaha', 'banyak', 'koq', 'pengusaha', 'asetnya', 'trilyunan', 'kalau', 'punya', 'usaha', 'pastilah', 'tanahnya', 'luas']","['salah', 'wajar', 'nama', 'usaha', 'turun', 'oldmoney', 'kakek', 'diri', 'bni', 'bapak', 'begawan', 'ekonom', 'kasih', 'kilang', 'minyak', 'raja', 'yordan', 'udah', 'puluh', 'tahun', 'jadi', 'usaha', 'banyak', 'koq', 'usaha', 'aset', 'trilyunan', 'kalau', 'punya', 'usaha', 'pasti', 'tanah', 'luas']",positive
Sat Jul 26 14:32:04 +0000 2025,Ini memang bukan aneh lagi tapi surreal. Sebuah negara berkembang yang belum mampu membangun kilang minyak sendiri secara optimal di dalam negeri malah berniat membangun 17 kilang minyak di Amerika Serikat. 1965 Ibu Pertiwi Hamil Tua - 1998 Ibu Pertiwi Diperkosa - 2025 https://t.co/Z6cv5U9iHC,ini memang bukan aneh lagi tapi surreal sebuah negara berkembang yang belum mampu membangun kilang minyak sendiri secara optimal di dalam negeri malah berniat membangun kilang minyak di amerika serikat ibu pertiwi hamil tua ibu pertiwi diperkosa,"['memang', 'bukan', 'aneh', 'surreal', 'sebuah', 'negara', 'berkembang', 'mampu', 'membangun', 'kilang', 'minyak', 'sendiri', 'optimal', 'negeri', 'malah', 'berniat', 'membangun', 'kilang', 'minyak', 'amerika', 'serikat', 'ibu', 'pertiwi', 'hamil', 'tua', 'ibu', 'pertiwi', 'diperkosa']","['memang', 'bukan', 'aneh', 'surreal', 'buah', 'negara', 'kembang', 'mampu', 'bangun', 'kilang', 'minyak', 'sendiri', 'optimal', 'negeri', 'malah', 'niat', 'bangun', 'kilang', 'minyak', 'amerika', 'serikat', 'ibu', 'pertiwi', 'hamil', 'tua', 'ibu', 'pertiwi', 'perkosa']",neutral
Sat Jul 26 11:25:53 +0000 2025,Baru sadar ini bpp..... tadi di jalan minyak sekarang pasar klandasan...... lama² ke pantai kilang aja,baru sadar ini bpp tadi di jalan minyak sekarang pasar klandasan lama ke pantai kilang aja,"['baru', 'sadar', 'bpp', 'tadi', 'jalan', 'minyak', 'sekarang', 'pasar', 'klandasan', 'lama', 'pantai', 'kilang']","['baru', 'sadar', 'bpp', 'tadi', 'jalan', 'minyak', 'sekarang', 'pasar', 'klandasan', 'lama', 'pantai', 'kilang']",negative
Sat Jul 26 10:09:05 +0000 2025,@ohmy_beautybank akuuuu. enak bgt kak. ringan dan gak bikin tambah minyakan anyway st ku oily yang sampe kaya kilang minyak,akuuuu enak bgt kak ringan dan gak bikin tambah minyakan anyway st ku oily yang sampe kaya kilang minyak,"['aku', 'enak', 'sekali', 'kak', 'ringan', 'bikin', 'tambah', 'minyakan', 'anyway', 'st', 'ku', 'oily', 'kaya', 'kilang', 'minyak']","['aku', 'enak', 'sekali', 'kak', 'ringan', 'bikin', 'tambah', 'minyak', 'anyway', 'st', 'ku', 'oily', 'kaya', 'kilang', 'minyak']",positive
Sat Jul 26 05:50:00 +0000 2025,Lembaga Pengelola Investasi Danantara siap membangun 17 kilang minyak modular di AS dengan nilai investasi mencapai USD 8 miliar (Rp 130 triliun). Proyek ini merupakan bagian dari kesepakatan antara Donald Trump dan Presiden Prabowo Subianto yang menurunkan tarif impor menjadi https://t.co/4OPCiWVDVc,lembaga pengelola investasi danantara siap membangun kilang minyak modular di as dengan nilai investasi mencapai usd miliar rp triliun proyek ini merupakan bagian dari kesepakatan antara donald trump dan presiden prabowo subianto yang menurunkan tarif impor menjadi,"['lembaga', 'pengelola', 'investasi', 'danantara', 'siap', 'membangun', 'kilang', 'minyak', 'modular', 'as', 'nilai', 'investasi', 'mencapai', 'usd', 'miliar', 'rp', 'triliun', 'proyek', 'merupakan', 'bagian', 'kesepakatan', 'donald', 'trump', 'presiden', 'prabowo', 'subianto', 'menurunkan', 'tarif', 'impor', 'menjadi']","['lembaga', 'kelola', 'investasi', 'danantara', 'siap', 'bangun', 'kilang', 'minyak', 'modular', 'as', 'nilai', 'investasi', 'capai', 'usd', 'miliar', 'rp', 'triliun', 'proyek', 'rupa', 'bagi', 'sepakat', 'donald', 'trump', 'presiden', 'prabowo', 'subianto', 'turun', 'tarif', 'impor', 'jadi']",positive
Sat Jul 26 04:42:20 +0000 2025,@thejurgenholic gila beneran ada kilang minyak dibawah anfield ya ini,gila beneran ada kilang minyak dibawah anfield ya ini,"['gila', 'beneran', 'kilang', 'minyak', 'bawah', 'anfield']","['gila', 'beneran', 'kilang', 'minyak', 'bawah', 'anfield']",positive
Sat Jul 26 03:59:32 +0000 2025,@433 @CraigHope_DM kalo beneran dapet liverpool kayanya punya kilang minyak dibawah anfield,kalo beneran dapet liverpool kayanya punya kilang minyak dibawah anfield,"['kalau', 'beneran', 'dapet', 'liverpool', 'kayaknya', 'punya', 'kilang', 'minyak', 'bawah', 'anfield']","['kalau', 'beneran', 'dapet', 'liverpool', 'kayak', 'punya', 'kilang', 'minyak', 'bawah', 'anfield']",positive
Sat Jul 26 03:32:10 +0000 2025,RI Bakal Bangun 18 Kilang Tangki Minyak Baru dari Aceh-Papua Senilai Rp232 Triliun https://t.co/tbhJTCYdwN,ri bakal bangun kilang tangki minyak baru dari acehpapua senilai rp triliun,"['ri', 'bakal', 'bangun', 'kilang', 'tangki', 'minyak', 'baru', 'acehpapua', 'senilai', 'rp', 'triliun']","['ri', 'bakal', 'bangun', 'kilang', 'tangki', 'minyak', 'baru', 'acehpapua', 'nila', 'rp', 'triliun']",negative
